Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.45263157894736844; um 
6,0.5150,1.814069036708E+01,4.622838339308E-01,1.220035981977E+01
6,0.5160,1.773709690863E+01,4.577933685497E-01,1.217671571159E+01
6,0.5170,1.733255431366E+01,4.533202744081E-01,1.215316306998E+01
6,0.5180,1.692784684016E+01,4.488644509002E-01,1.212970136521E+01
6,0.5190,1.652397172638E+01,4.444257981958E-01,1.210633007164E+01
6,0.5200,1.612226806233E+01,4.400042172326E-01,1.208304866765E+01
6,0.5210,1.574247930096E+01,4.351714847982E-01,1.205985663566E+01
6,0.5220,1.536809970398E+01,4.303572685800E-01,1.203675346203E+01
6,0.5230,1.500134820888E+01,4.255614623665E-01,1.201373863705E+01
6,0.5240,1.464496299242E+01,4.207839607569E-01,1.199081165492E+01
6,0.5250,1.430206407650E+01,4.160246591534E-01,1.196797201368E+01
6,0.5260,1.397608597583E+01,4.112834537537E-01,1.194521921517E+01
6,0.5270,1.367052084689E+01,4.065602415434E-01,1.192255276505E+01
6,0.5280,1.338851207627E+01,4.018549202884E-01,1.189997217269E+01
6,0.5290,1.313252880267E+01,3.971673885278E-01,1.187747695119E+01
6,0.5300,1.290390847913E+01,3.924975455662E-01,1.185506661732E+01
6,0.5310,1.270685480501E+01,3.884298288572E-01,1.183274069149E+01
6,0.5320,1.253464934375E+01,3.843774043163E-01,1.181049869771E+01
6,0.5330,1.238526784052E+01,3.803401858712E-01,1.178834016356E+01
6,0.5340,1.225618073124E+01,3.763180880945E-01,1.176626462019E+01
6,0.5350,1.214467434088E+01,3.723110261973E-01,1.174427160220E+01
6,0.5360,1.204811211932E+01,3.683189160236E-01,1.172236064772E+01
6,0.5370,1.196412578800E+01,3.643416740442E-01,1.170053129829E+01
6,0.5380,1.189061832954E+01,3.603792173510E-01,1.167878309885E+01
6,0.5390,1.182585236676E+01,3.564314636510E-01,1.165711559774E+01
6,0.5400,1.176838790597E+01,3.524983312611E-01,1.163552834663E+01
6,0.5410,1.171801185319E+01,3.491441805176E-01,1.161402090052E+01
6,0.5420,1.167249474504E+01,3.458024067141E-01,1.159259281767E+01
6,0.5430,1.163114876587E+01,3.424729414697E-01,1.157124365963E+01
6,0.5440,1.159341948386E+01,3.391557169064E-01,1.154997299114E+01
6,0.5450,1.155886627466E+01,3.358506656442E-01,1.152878038015E+01
6,0.5460,1.152712466216E+01,3.325577207969E-01,1.150766539776E+01
6,0.5470,1.149795911914E+01,3.292768159674E-01,1.148662761824E+01
6,0.5480,1.147114964123E+01,3.260078852430E-01,1.146566661894E+01
6,0.5490,1.144654087848E+01,3.227508631916E-01,1.144478198029E+01
6,0.5500,1.142407256218E+01,3.195056848567E-01,1.142397328578E+01
7,0.4000,7.070792756763E+01,4.649557127313E+00,1.570796326795E+01
7,0.4010,6.989721957152E+01,4.529847561859E+00,1.566879128972E+01
7,0.4020,6.908773455620E+01,4.410733566383E+00,1.562981419696E+01
7,0.4030,6.827944590317E+01,4.292210707361E+00,1.559103053891E+01
7,0.4040,6.747223843861E+01,4.174274595166E+00,1.555243887916E+01
7,0.4050,6.666602755295E+01,4.056920883525E+00,1.551403779551E+01
7,0.4060,6.586073643837E+01,3.940145268985E+00,1.547582587975E+01
7,0.4070,6.505628082465E+01,3.823943490389E+00,1.543780173754E+01
7,0.4080,6.425258226237E+01,3.708311328355E+00,1.539996398819E+01
7,0.4090,6.344955419605E+01,3.593244604766E+00,1.536231126450E+01
7,0.4100,6.264707642052E+01,3.478739182268E+00,1.532484221263E+01
7,0.4110,6.198512562022E+01,3.392308563657E+00,1.528755549192E+01
7,0.4120,6.132401056512E+01,3.306297511157E+00,1.525044977471E+01
7,0.4130,6.066365296655E+01,3.220702977070E+00,1.521352374620E+01
7,0.4140,6.000402793433E+01,3.135521943148E+00,1.517677610430E+01
7,0.4150,5.934504124517E+01,3.050751420233E+00,1.514020555947E+01
7,0.4160,5.868665432634E+01,2.966388447909E+00,1.510381083457E+01
7,0.4170,5.802879615259E+01,2.882430094157E+00,1.506759066470E+01
7,0.4180,5.737137906674E+01,2.798873455016E+00,1.503154379708E+01
7,0.4190,5.671438579157E+01,2.715715654249E+00,1.499566899088E+01
7,0.4200,5.605772446658E+01,2.632953843009E+00,1.495996501709E+01
7,0.4210,5.548229503900E+01,2.569986959374E+00,1.492443065838E+01
7,0.4220,5.490736580073E+01,2.507318496988E+00,1.488906470896E+01
7,0.4230,5.433285590536E+01,2.444946339389E+00,1.485386597442E+01
7,0.4240,5.375874611135E+01,2.382868390081E+00,1.481883327165E+01
7,0.4250,5.318497883280E+01,2.321082572299E+00,1.478396542866E+01
7,0.4260,5.261150004279E+01,2.259586828779E+00,1.474926128446E+01
7,0.4270,5.203823463323E+01,2.198379121528E+00,1.471471968895E+01
7,0.4280,5.146514298235E+01,2.137457431601E+00,1.468033950276E+01
7,0.4290,5.089217108024E+01,2.076819758877E+00,1.464611959716E+01
7,0.4300,5.031925992584E+01,2.016464121839E+00,1.461205885391E+01
7,0.4310,4.981276872500E+01,1.966593266679E+00,1.457815616515E+01
7,0.4320,4.930652260018E+01,1.916953295107E+00,1.454441043329E+01
7,0.4330,4.880043643623E+01,1.867542607469E+00,1.451082057085E+01
7,0.4340,4.829448797789E+01,1.818359618852E+00,1.447738550041E+01
7,0.4350,4.778864984815E+01,1.769402758918E+00,1.444410415444E+01
7,0.4360,4.728283432006E+01,1.720670471737E+00,1.441097547518E+01
7,0.4370,4.677702698961E+01,1.672161215618E+00,1.437799841460E+01
7,0.4380,4.627117057123E+01,1.623873462951E+00,1.434517193420E+01
7,0.4390,4.576520175157E+01,1.575805700047E+00,1.431249500496E+01
7,0.4400,4.525906728140E+01,1.527956426973E+00,1.427996660723E+01
7,0.4410,4.478568368534E+01,1.495002020225E+00,1.424758573057E+01
7,0.4420,4.431218775622E+01,1.462196728440E+00,1.421535137371E+01
7,0.4430,4.383856628751E+01,1.429539541810E+00,1.418326254442E+01
7,0.4440,4.336476148763E+01,1.397029459624E+00,1.415131825941E+01
7,0.4450,4.289073587056E+01,1.364665490167E+00,1.411951754422E+01
7,0.4460,4.241641269976E+01,1.332446650618E+00,1.408785943314E+01
7,0.4470,4.194177245276E+01,1.300371966950E+00,1.405634296908E+01
7,0.4480,4.146672450635E+01,1.268440473834E+00,1.402496720353E+01
7,0.4490,4.099125231647E+01,1.236651214541E+00,1.399373119639E+01
7,0.4500,4.051528024203E+01,1.205003240845E+00,1.396263401595E+01
7,0.4510,4.007477591802E+01,1.181543941427E+00,1.393167473876E+01
7,0.4520,3.963391279328E+01,1.158188444218E+00,1.390085244951E+01
7,0.4530,3.919260820083E+01,1.134936061787E+00,1.387016624101E+01
7,0.4540,3.875085893737E+01,1.111786112760E+00,1.383961521405E+01
7,0.4550,3.830856240023E+01,1.088737921749E+00,1.380919847732E+01
7,0.4560,3.786571311165E+01,1.065790819296E+00,1.377891514732E+01
7,0.4570,3.742221786575E+01,1.042944141799E+00,1.374876434831E+01
7,0.4580,3.697804808119E+01,1.020197231453E+00,1.371874521218E+01
7,0.4590,3.653311439975E+01,9.975494361844E-01,1.368885687839E+01
7,0.4600,3.608739861200E+01,9.750001095908E-01,1.365909849387E+01
7,0.4610,3.567154636893E+01,9.602165502576E-01,1.362946921297E+01
7,0.4620,3.525503356519E+01,9.454969890168E-01,1.359996819736E+01
7,0.4630,3.483777734460E+01,9.308410111938E-01,1.357059461594E+01
7,0.4640,3.441973991577E+01,9.162482056890E-01,1.354134764478E+01
7,0.4650,3.400085537258E+01,9.017181649391E-01,1.351222646705E+01
7,0.4660,3.358106285927E+01,8.872504848791E-01,1.348323027292E+01
7,0.4670,3.316033218252E+01,8.728447649050E-01,1.345435825949E+01
7,0.4680,3.273855133087E+01,8.585006078367E-01,1.342560963073E+01
7,0.4690,3.231569429033E+01,8.442176198818E-01,1.339698359740E+01
7,0.4700,3.189166940299E+01,8.299954105990E-01,1.336847937698E+01
7,0.4710,3.149396194210E+01,8.187857561508E-01,1.334009619359E+01
7,0.4720,3.109521474902E+01,8.076236002383E-01,1.331183327792E+01
7,0.4730,3.069539718003E+01,7.965086416024E-01,1.328368986719E+01
7,0.4740,3.029442133308E+01,7.854405815261E-01,1.325566520502E+01
7,0.4750,2.989223656244E+01,7.744191238081E-01,1.322775854143E+01
7,0.4760,2.948875807899E+01,7.634439747359E-01,1.319996913273E+01
7,0.4770,2.908392843511E+01,7.525148430602E-01,1.317229624147E+01
7,0.4780,2.867767240778E+01,7.416314399690E-01,1.314473913636E+01
7,0.4790,2.826990769127E+01,7.307934790619E-01,1.311729709223E+01
7,0.4800,2.786057826002E+01,7.200006763252E-01,1.308996938996E+01
7,0.4810,2.747136247731E+01,7.108320372249E-01,1.306275531638E+01
7,0.4820,2.708067885375E+01,7.017014422703E-01,1.303565416427E+01
7,0.4830,2.668843681694E+01,6.926086551623E-01,1.300866523226E+01
7,0.4840,2.629454076946E+01,6.835534415547E-01,1.298178782475E+01
7,0.4850,2.589895918258E+01,6.745355690342E-01,1.295502125192E+01
7,0.4860,2.550154607151E+01,6.655548071001E-01,1.292836482959E+01
7,0.4870,2.510227150305E+01,6.566109271453E-01,1.290181787922E+01
7,0.4880,2.470100623113E+01,6.477037024362E-01,1.287537972783E+01
7,0.4890,2.429767600283E+01,6.388329080940E-01,1.284904970793E+01
7,0.4900,2.389216858641E+01,6.299983210756E-01,1.282282715751E+01
7,0.4910,2.351804067578E+01,6.223603818808E-01,1.279671141992E+01
7,0.4920,2.314202980488E+01,6.147534912194E-01,1.277070184386E+01
7,0.4930,2.276406530862E+01,6.071774601550E-01,1.274479778333E+01
7,0.4940,2.238407626489E+01,5.996321012811E-01,1.271899859753E+01
7,0.4950,2.200193090805E+01,5.921172287057E-01,1.269330365087E+01
7,0.4960,2.161756146935E+01,5.846326580358E-01,1.266771231286E+01
7,0.4970,2.123088589564E+01,5.771782063626E-01,1.264222395811E+01
7,0.4980,2.084179382214E+01,5.697536922463E-01,1.261683796622E+01
7,0.4990,2.045018925243E+01,5.623589357017E-01,1.259155372180E+01
7,0.5000,2.005599392830E+01,5.549937581832E-01,1.256637061436E+01
7,0.5010,1.966750223495E+01,5.478686762100E-01,1.254128803828E+01
7,0.5020,1.927635944690E+01,5.407719810176E-01,1.251630539279E+01
7,0.5030,1.888249864413E+01,5.337035033011E-01,1.249142208187E+01
7,0.5040,1.848579779187E+01,5.266630750993E-01,1.246663751425E+01
7,0.5050,1.808626013623E+01,5.196505297815E-01,1.244195110333E+01
7,0.5060,1.768378512343E+01,5.126657020341E-01,1.241736226715E+01
7,0.5070,1.727836466713E+01,5.057084278479E-01,1.239287042836E+01
7,0.5080,1.686997931534E+01,4.987785445049E-01,1.236847501413E+01
7,0.5090,1.645868202893E+01,4.918758905661E-01,1.234417545615E+01
7,0.5100,1.604458174050E+01,4.850003058583E-01,1.231997119055E+01
7,0.5110,1.564315463274E+01,4.804214475246E-01,1.229586165789E+01
7,0.5120,1.523963899738E+01,4.758604753562E-01,1.227184630309E+01
7,0.5130,1.483452581429E+01,4.713172847558E-01,1.224792457540E+01
7,0.5140,1.442856214311E+01,4.667917719397E-01,1.222409592836E+01
7,0.5150,1.402291171496E+01,4.622838339308E-01,1.220035981977E+01
7,0.5160,1.361946702899E+01,4.577933685497E-01,1.217671571159E+01
7,0.5170,1.322139016373E+01,4.533202744081E-01,1.215316306998E+01
7,0.5180,1.283439474399E+01,4.488644509002E-01,1.212970136521E+01
7,0.5190,1.247041084977E+01,4.444257981958E-01,1.210633007164E+01
7,0.5200,1.216293815706E+01,4.400042172326E-01,1.208304866765E+01
7,0.4000,6.853542394915E+01,4.649557127313E+00,1.570796326795E+01
7,0.4010,6.768112405509E+01,4.529847561859E+00,1.566879128972E+01
7,0.4020,6.682678498604E+01,4.410733566383E+00,1.562981419696E+01
7,0.4030,6.597231001182E+01,4.292210707361E+00,1.559103053891E+01
7,0.4040,6.511755775851E+01,4.174274595166E+00,1.555243887916E+01
7,0.4050,6.426240560639E+01,4.056920883525E+00,1.551403779551E+01
7,0.4060,6.340666654177E+01,3.940145268985E+00,1.547582587975E+01
7,0.4070,6.255023890308E+01,3.823943490389E+00,1.543780173754E+01
7,0.4080,6.169293609132E+01,3.708311328355E+00,1.539996398819E+01
7,0.4090,6.083459079313E+01,3.593244604766E+00,1.536231126450E+01
7,0.4100,5.997504421840E+01,3.478739182268E+00,1.532484221263E+01
7,0.4110,5.926455747016E+01,3.392308563657E+00,1.528755549192E+01
7,0.4120,5.855360710280E+01,3.306297511157E+00,1.525044977471E+01
7,0.4130,5.784209498533E+01,3.220702977070E+00,1.521352374620E+01
7,0.4140,5.712991993353E+01,3.135521943148E+00,1.517677610430E+01
7,0.4150,5.641697042021E+01,3.050751420233E+00,1.514020555947E+01
7,0.4160,5.570309873756E+01,2.966388447909E+00,1.510381083457E+01
7,0.4170,5.498819654604E+01,2.882430094157E+00,1.506759066470E+01
7,0.4180,5.427212084809E+01,2.798873455016E+00,1.503154379708E+01
7,0.4190,5.355475946081E+01,2.715715654249E+00,1.499566899088E+01
7,0.4200,5.283594800075E+01,2.632953843009E+00,1.495996501709E+01
7,0.4210,5.220449303927E+01,2.569986959374E+00,1.492443065838E+01
7,0.4220,5.157207303935E+01,2.507318496988E+00,1.488906470896E+01
7,0.4230,5.093858209248E+01,2.444946339389E+00,1.485386597442E+01
7,0.4240,5.030392879723E+01,2.382868390081E+00,1.481883327165E+01
7,0.4250,4.966796630734E+01,2.321082572299E+00,1.478396542866E+01
7,0.4260,4.903058768372E+01,2.259586828779E+00,1.474926128446E+01
7,0.4270,4.839167807001E+01,2.198379121528E+00,1.471471968895E+01
7,0.4280,4.775109679303E+01,2.137457431601E+00,1.468033950276E+01
7,0.4290,4.710868430121E+01,2.076819758877E+00,1.464611959716E+01
7,0.4300,4.646432742904E+01,2.016464121839E+00,1.461205885391E+01
7,0.4310,4.589288512253E+01,1.966593266679E+00,1.457815616515E+01
7,0.4320,4.531999430854E+01,1.916953295107E+00,1.454441043329E+01
7,0.4330,4.474553282182E+01,1.867542607469E+00,1.451082057085E+01
7,0.4340,4.416940858062E+01,1.818359618852E+00,1.447738550041E+01
7,0.4350,4.359146055955E+01,1.769402758918E+00,1.444410415444E+01
7,0.4360,4.301159160328E+01,1.720670471737E+00,1.441097547518E+01
7,0.4370,4.242966289600E+01,1.672161215618E+00,1.437799841460E+01
7,0.4380,4.184553904246E+01,1.623873462951E+00,1.434517193420E+01
7,0.4390,4.125906695995E+01,1.575805700047E+00,1.431249500496E+01
7,0.4400,4.067009704901E+01,1.527956426973E+00,1.427996660723E+01
7,0.4410,4.011699077143E+01,1.495002020225E+00,1.424758573057E+01
7,0.4420,3.956156997053E+01,1.462196728440E+00,1.421535137371E+01
7,0.4430,3.900369450858E+01,1.429539541810E+00,1.418326254442E+01
7,0.4440,3.844323256965E+01,1.397029459624E+00,1.415131825941E+01
7,0.4450,3.788000559279E+01,1.364665490167E+00,1.411951754422E+01
7,0.4460,3.731386008525E+01,1.332446650618E+00,1.408785943314E+01
7,0.4470,3.674459285268E+01,1.300371966950E+00,1.405634296908E+01
7,0.4480,3.617204059699E+01,1.268440473834E+00,1.402496720353E+01
7,0.4490,3.559604061527E+01,1.236651214541E+00,1.399373119639E+01
7,0.4500,3.501630825329E+01,1.205003240845E+00,1.396263401595E+01
7,0.4510,3.447687270759E+01,1.181543941427E+00,1.393167473876E+01
7,0.4520,3.393408720725E+01,1.158188444218E+00,1.390085244951E+01
7,0.4530,3.338775306872E+01,1.134936061787E+00,1.387016624101E+01
7,0.4540,3.283769818759E+01,1.111786112760E+00,1.383961521405E+01
7,0.4550,3.228369104691E+01,1.088737921749E+00,1.380919847732E+01
7,0.4560,3.172549919873E+01,1.065790819296E+00,1.377891514732E+01
7,0.4570,3.116289952809E+01,1.042944141799E+00,1.374876434831E+01
7,0.4580,3.059566377995E+01,1.020197231453E+00,1.371874521218E+01
7,0.4590,3.002349341182E+01,9.975494361844E-01,1.368885687839E+01
7,0.4600,2.944611546011E+01,9.750001095908E-01,1.365909849387E+01
7,0.4610,2.890342758406E+01,9.602165502576E-01,1.362946921297E+01
7,0.4620,2.835589053315E+01,9.454969890168E-01,1.359996819736E+01
7,0.4630,2.780322296322E+01,9.308410111938E-01,1.357059461594E+01
7,0.4640,2.724518097592E+01,9.162482056890E-01,1.354134764478E+01
7,0.4650,2.668148030289E+01,9.017181649391E-01,1.351222646705E+01
7,0.4660,2.611181714954E+01,8.872504848791E-01,1.348323027292E+01
7,0.4670,2.553592235506E+01,8.728447649050E-01,1.345435825949E+01
7,0.4680,2.495347504255E+01,8.585006078367E-01,1.342560963073E+01
7,0.4690,2.436422600430E+01,8.442176198818E-01,1.339698359740E+01
7,0.4700,2.376787196152E+01,8.299954105990E-01,1.336847937698E+01
7,0.4710,2.320323131654E+01,8.187857561508E-01,1.334009619359E+01
7,0.4720,2.263213229915E+01,8.076236002383E-01,1.331183327792E+01
7,0.4730,2.205440396786E+01,7.965086416024E-01,1.328368986719E+01
7,0.4740,2.147008519110E+01,7.854405815261E-01,1.325566520502E+01
7,0.4750,2.087927442009E+01,7.744191238081E-01,1.322775854143E+01
7,0.4760,2.028226521078E+01,7.634439747359E-01,1.319996913273E+01
7,0.4770,1.967966337733E+01,7.525148430602E-01,1.317229624147E+01
7,0.4780,1.907245731358E+01,7.416314399690E-01,1.314473913636E+01
7,0.4790,1.846228361732E+01,7.307934790619E-01,1.311729709223E+01
7,0.4800,1.785164339665E+01,7.200006763252E-01,1.308996938996E+01
7,0.4810,1.727582969070E+01,7.108320372249E-01,1.306275531638E+01
7,0.4820,1.670759678126E+01,7.017014422703E-01,1.303565416427E+01
7,0.4830,1.615329134771E+01,6.926086551623E-01,1.300866523226E+01
7,0.4840,1.562133430121E+01,6.835534415547E-01,1.298178782475E+01
7,0.4850,1.512209315050E+01,6.745355690342E-01,1.295502125192E+01
7,0.4860,1.466690949179E+01,6.655548071001E-01,1.292836482959E+01
7,0.4870,1.426586783873E+01,6.566109271453E-01,1.290181787922E+01
7,0.4880,1.392507719470E+01,6.477037024362E-01,1.287537972783E+01
7,0.4890,1.364462493594E+01,6.388329080940E-01,1.284904970793E+01
7,0.4900,1.341903611202E+01,6.299983210756E-01,1.282282715751E+01
7,0.4910,1.325081952547E+01,6.223603818808E-01,1.279671141992E+01
7,0.4920,1.311400558593E+01,6.147534912194E-01,1.277070184386E+01
7,0.4930,1.300192630835E+01,6.071774601550E-01,1.274479778333E+01
7,0.4940,1.290912048522E+01,5.996321012811E-01,1.271899859753E+01
7,0.4950,1.283129060984E+01,5.921172287057E-01,1.269330365087E+01
7,0.4960,1.276516812542E+01,5.846326580358E-01,1.266771231286E+01
7,0.4970,1.270833019558E+01,5.771782063626E-01,1.264222395811E+01
7,0.4980,1.265902843423E+01,5.697536922463E-01,1.261683796622E+01
7,0.4990,1.261598525744E+01,5.623589357017E-01,1.259155372180E+01
7,0.5000,1.257825009201E+01,5.549937581832E-01,1.256637061436E+01
7,0.5010,1.254538971851E+01,5.478686762100E-01,1.254128803828E+01
7,0.5020,1.251669706666E+01,5.407719810176E-01,1.251630539279E+01
8,0.4000,6.535445472402E+01,4.649557127313E+00,1.570796326795E+01
8,0.4010,6.448362670179E+01,4.529847561859E+00,1.566879128972E+01
8,0.4020,6.361269247777E+01,4.410733566383E+00,1.562981419696E+01
8,0.4030,6.274152524459E+01,4.292210707361E+00,1.559103053891E+01
8,0.4040,6.186998173231E+01,4.174274595166E+00,1.555243887916E+01
8,0.4050,6.099794094784E+01,4.056920883525E+00,1.551403779551E+01
8,0.4060,6.012526184508E+01,3.940145268985E+00,1.547582587975E+01
8,0.4070,5.925175977078E+01,3.823943490389E+00,1.543780173754E+01
8,0.4080,5.837730147746E+01,3.708311328355E+00,1.539996398819E+01
8,0.4090,5.750171763053E+01,3.593244604766E+00,1.536231126450E+01
8,0.4100,5.662484284975E+01,3.478739182268E+00,1.532484221263E+01
8,0.4110,5.589999730987E+01,3.392308563657E+00,1.528755549192E+01
8,0.4120,5.517464435176E+01,3.306297511157E+00,1.525044977471E+01
8,0.4130,5.444868659307E+01,3.220702977070E+00,1.521352374620E+01
8,0.4140,5.372202057255E+01,3.135521943148E+00,1.517677610430E+01
8,0.4150,5.299447243939E+01,3.050751420233E+00,1.514020555947E+01
8,0.4160,5.226601152700E+01,2.966388447909E+00,1.510381083457E+01
8,0.4170,5.153643511677E+01,2.882430094157E+00,1.506759066470E+01
8,0.4180,5.080564501292E+01,2.798873455016E+00,1.503154379708E+01
8,0.4190,5.007352233816E+01,2.715715654249E+00,1.499566899088E+01
8,0.4200,4.933987219607E+01,2.632953843009E+00,1.495996501709E+01
8,0.4210,4.869539408746E+01,2.569986959374E+00,1.492443065838E+01
8,0.4220,4.804993391561E+01,2.507318496988E+00,1.488906470896E+01
8,0.4230,4.740333337287E+01,2.444946339389E+00,1.485386597442E+01
8,0.4240,4.675554966897E+01,2.382868390081E+00,1.481883327165E+01
8,0.4250,4.610642730949E+01,2.321082572299E+00,1.478396542866E+01
8,0.4260,4.545586801789E+01,2.259586828779E+00,1.474926128446E+01
8,0.4270,4.480370696515E+01,2.198379121528E+00,1.471471968895E+01
8,0.4280,4.414983414089E+01,2.137457431601E+00,1.468033950276E+01
8,0.4290,4.349410325492E+01,2.076819758877E+00,1.464611959716E+01
8,0.4300,4.283639122107E+01,2.016464121839E+00,1.461205885391E+01
8,0.4310,4.225313349669E+01,1.966593266679E+00,1.457815616515E+01
8,0.4320,4.166838576883E+01,1.916953295107E+00,1.454441043329E+01
8,0.4330,4.108206088852E+01,1.867542607469E+00,1.451082057085E+01
8,0.4340,4.049402648556E+01,1.818359618852E+00,1.447738550041E+01
8,0.4350,3.990416734800E+01,1.769402758918E+00,1.444410415444E+01
8,0.4360,3.931233590819E+01,1.720670471737E+00,1.441097547518E+01
8,0.4370,3.871841123028E+01,1.672161215618E+00,1.437799841460E+01
8,0.4380,3.812223584494E+01,1.623873462951E+00,1.434517193420E+01
8,0.4390,3.752369476732E+01,1.575805700047E+00,1.431249500496E+01
8,0.4400,3.692261738691E+01,1.527956426973E+00,1.427996660723E+01
8,0.4410,3.635816603638E+01,1.495002020225E+00,1.424758573057E+01
8,0.4420,3.579137069841E+01,1.462196728440E+00,1.421535137371E+01
8,0.4430,3.522209603643E+01,1.429539541810E+00,1.418326254442E+01
8,0.4440,3.465015496416E+01,1.397029459624E+00,1.415131825941E+01
8,0.4450,3.407543988308E+01,1.364665490167E+00,1.411951754422E+01
