# In-plane momentum (1/um), PSD (a.u.)
9.666118853363032031e+02,2.216489970256219522e+02
9.670279903235336860e+02,2.180784940986807214e+02
9.674440953107640553e+02,2.111331860246122005e+02
9.678602002979945382e+02,2.048915280880226248e+02
9.682763052852250212e+02,2.023009133974521205e+02
9.686924102724553904e+02,1.924989690720391025e+02
9.691085152596858734e+02,1.883530683156965040e+02
9.695246202469163563e+02,1.836917095867956675e+02
9.699407252341467256e+02,1.775825969807928857e+02
9.703568302213772085e+02,1.744141015439531657e+02
9.707729352086075778e+02,1.691550858069844594e+02
9.711890401958380608e+02,1.652104590769491779e+02
9.716051451830685437e+02,1.632367155492044049e+02
9.720212501702989130e+02,1.609036607982069995e+02
9.724373551575293959e+02,1.630216400832294426e+02
9.728534601447598789e+02,1.612369211938145668e+02
9.732695651319902481e+02,1.622503808849582185e+02
9.736856701192207311e+02,1.640743081553826812e+02
9.741017751064512140e+02,1.694392093838654034e+02
9.745178800936814696e+02,1.699495539594131515e+02
9.749339850809119525e+02,1.750094350128268275e+02
9.753500900681423218e+02,1.800331478090065218e+02
9.757661950553728047e+02,1.870213014463513161e+02
9.761823000426032877e+02,1.908317096930648233e+02
9.765984050298336570e+02,1.961396686003810146e+02
9.770145100170641399e+02,2.035935023797302108e+02
9.774306150042946228e+02,2.061968177090265044e+02
9.778467199915249921e+02,2.150258639804572169e+02
9.782628249787554751e+02,2.201446824387985259e+02
9.786789299659859580e+02,2.241759033853281267e+02
9.790950349532163273e+02,2.274871029831560634e+02
9.795111399404468102e+02,2.337685856366625501e+02
9.799272449276771795e+02,2.378980606809844005e+02
9.803433499149076624e+02,2.422590357595673822e+02
9.807594549021381454e+02,2.419675369615073635e+02
9.811755598893685146e+02,2.457531027226959850e+02
9.815916648765989976e+02,2.496995846440334788e+02
9.820077698638294805e+02,2.521090476325870497e+02
9.824238748510598498e+02,2.503887207033954780e+02
9.828399798382902190e+02,2.515510032419506103e+02
9.832560848255207020e+02,2.506884374120772065e+02
9.836721898127510713e+02,2.495501419003071248e+02
9.840882947999815542e+02,2.488539293009024220e+02
9.845043997872119235e+02,2.431756246367030201e+02
9.849205047744424064e+02,2.419498394204631495e+02
9.853366097616728894e+02,2.399109064839358894e+02
9.857527147489032586e+02,2.338889879831655776e+02
9.861688197361337416e+02,2.303132254849231231e+02
9.865849247233642245e+02,2.256098482419636753e+02
9.870010297105945938e+02,2.242611369966800510e+02
9.874171346978250767e+02,2.163835229554707382e+02
9.878332396850555597e+02,2.135496004240704622e+02
9.882493446722859289e+02,2.078409092575497539e+02
9.886654496595164119e+02,2.011837134004825884e+02
9.890815546467467811e+02,1.968515337087976604e+02
9.894976596339772641e+02,1.894157603828556375e+02
9.899137646212077470e+02,1.863208349255572500e+02
9.903298696084381163e+02,1.784490008709268238e+02
9.907459745956685992e+02,1.775065508483114627e+02
9.911620795828990822e+02,1.711294437666816748e+02
9.915781845701293378e+02,1.684360954345645212e+02
9.919942895573598207e+02,1.652276580342481225e+02
9.924103945445903037e+02,1.628080887519068369e+02
9.928264995318206729e+02,1.648541371201692129e+02
9.932426045190511559e+02,1.630376756922858590e+02
9.936587095062815251e+02,1.634059944186567463e+02
9.940748144935120081e+02,1.649746120727279504e+02
9.944909194807424910e+02,1.660427080332866581e+02
9.949070244679728603e+02,1.701967956081968794e+02
9.953231294552033432e+02,1.719399390431802033e+02
9.957392344424338262e+02,1.790774277451336900e+02
9.961553394296641954e+02,1.836574780753272762e+02
9.965714444168946784e+02,1.881953401981327261e+02
9.969875494041251613e+02,1.939080668834950529e+02
9.974036543913555306e+02,2.000763312407360104e+02
9.978197593785860136e+02,2.056766334427255742e+02
9.982358643658163828e+02,2.096864459969266932e+02
9.986519693530468658e+02,2.169224408306176315e+02
9.990680743402773487e+02,2.212200221516510794e+02
9.994841793275077180e+02,2.247331498587898579e+02
9.999002843147382009e+02,2.289086339738912557e+02
1.000316389301968570e+03,2.334722987267664962e+02
1.000732494289198939e+03,2.355607861673559000e+02
1.001148599276429422e+03,2.394819468915468406e+02
1.001564704263659905e+03,2.414899623555348285e+02
1.001980809250890275e+03,2.440537798797647326e+02
1.002396914238120758e+03,2.416522733425019851e+02
1.002813019225351127e+03,2.460122043741658615e+02
1.003229124212581610e+03,2.474566596392255349e+02
1.003645229199812093e+03,2.477061358921036458e+02
1.004061334187042462e+03,2.433783464232287486e+02
1.004477439174272945e+03,2.452642567758162784e+02
1.004893544161503428e+03,2.443358357692328013e+02
1.005309649148733797e+03,2.421400689376094135e+02
1.005725754135964280e+03,2.378141612493950845e+02
1.006141859123194763e+03,2.345704687613249178e+02
1.006557964110425132e+03,2.313426921275820973e+02
1.006974069097655615e+03,2.254572287862991686e+02
1.007390174084885984e+03,2.231382359915005509e+02
1.007806279072116467e+03,2.150939113023745222e+02
1.008222384059346950e+03,2.134466138521137566e+02
1.008638489046577206e+03,2.092636310314932757e+02
1.009054594033807689e+03,2.036428674119189282e+02
1.009470699021038172e+03,2.004313676202479542e+02
1.009886804008268541e+03,1.925262316091306047e+02
1.010302908995499024e+03,1.839935026759339394e+02
1.010719013982729507e+03,1.833169523649838482e+02
1.011135118969959876e+03,1.765392607112729024e+02
1.011551223957190359e+03,1.747455204552936436e+02
1.011967328944420728e+03,1.708202400620877484e+02
1.012383433931651211e+03,1.661348022881946633e+02
1.012799538918881694e+03,1.647176305892137975e+02
1.013215643906112064e+03,1.652673822280170839e+02
1.013631748893342547e+03,1.640666191289695064e+02
1.014047853880573030e+03,1.659580012972444649e+02
1.014463958867803399e+03,1.654138126763383809e+02
1.014880063855033882e+03,1.667582126061958832e+02
1.015296168842264365e+03,1.714251467584085731e+02
1.015712273829494734e+03,1.720761202911105840e+02
1.016128378816725217e+03,1.769542908302360331e+02
1.016544483803955700e+03,1.802518696285039539e+02
1.016960588791186069e+03,1.862364683454037788e+02
1.017376693778416552e+03,1.900637974676847648e+02
1.017792798765646808e+03,1.933127627887267010e+02
1.018208903752877291e+03,2.009353738550647677e+02
1.018625008740107774e+03,2.056863898156895516e+02
1.019041113727338143e+03,2.106136355729241245e+02
1.019457218714568626e+03,2.153015137041861635e+02
1.019873323701799109e+03,2.199994762892748668e+02
1.020289428689029478e+03,2.242949417482338959e+02
1.020705533676259961e+03,2.297250986115481624e+02
1.021121638663490444e+03,2.314627838454934476e+02
1.021537743650720813e+03,2.376150603752584516e+02
1.021953848637951296e+03,2.380451967609049859e+02
1.022369953625181665e+03,2.388417388845805363e+02
1.022786058612412148e+03,2.418792529857345244e+02
1.023202163599642631e+03,2.442486350203921290e+02
1.023618268586873000e+03,2.400810631002778166e+02
1.024034373574103483e+03,2.441755632469949262e+02
1.024450478561333966e+03,2.426808609898110376e+02
1.024866583548564222e+03,2.429851842737366212e+02
1.025282688535794705e+03,2.409435968928001159e+02
1.025698793523025188e+03,2.374521714892212572e+02
1.026114898510255671e+03,2.376643674237450057e+02
1.026531003497486154e+03,2.324228581744994244e+02
1.026947108484716409e+03,2.310632501755795829e+02
1.027363213471946892e+03,2.276718669182384929e+02
1.027779318459177375e+03,2.208853503802706371e+02
1.028195423446407858e+03,2.167297182815631515e+02
1.028611528433638341e+03,2.154758526144274811e+02
1.029027633420868824e+03,2.081982728059440149e+02
1.029443738408099080e+03,2.030127087682274407e+02
1.029859843395329563e+03,1.992439017992952586e+02
1.030275948382560046e+03,1.952956455491124927e+02
1.030692053369790301e+03,1.897563323554620354e+02
1.031108158357020784e+03,1.851421603988333402e+02
1.031524263344251267e+03,1.796007129539650009e+02
1.031940368331481750e+03,1.746276722573778102e+02
1.032356473318712233e+03,1.738408768426481572e+02
1.032772578305942488e+03,1.699325217455574943e+02
1.033188683293172971e+03,1.676775498719506459e+02
1.033604788280403454e+03,1.674107281345223157e+02
1.034020893267633937e+03,1.645351425318146994e+02
1.034436998254864420e+03,1.648381356595584180e+02
1.034853103242094903e+03,1.661692686690582832e+02
1.035269208229325159e+03,1.657412178873480570e+02
1.035685313216555642e+03,1.696996625037784554e+02
1.036101418203786125e+03,1.723412330593554600e+02
1.036517523191016608e+03,1.760974224623760733e+02
1.036933628178247091e+03,1.806611263496316440e+02
1.037349733165477346e+03,1.845929555224445835e+02
1.037765838152707829e+03,1.889846166674667245e+02
1.038181943139938312e+03,1.941225921006965791e+02
1.038598048127168795e+03,1.975456512106162847e+02
1.039014153114399278e+03,2.025657191152287169e+02
1.039430258101629533e+03,2.070406098245944122e+02
1.039846363088860016e+03,2.114416832839347364e+02
1.040262468076090499e+03,3.279757515511582122e-01
1.040678573063320755e+03,0.000000000000000000e+00
1.041094678050551238e+03,0.000000000000000000e+00
1.041510783037781721e+03,0.000000000000000000e+00
1.041926888025012204e+03,0.000000000000000000e+00
1.042342993012242687e+03,0.000000000000000000e+00
1.042759097999473170e+03,0.000000000000000000e+00
1.043175202986703425e+03,0.000000000000000000e+00
1.043591307973933908e+03,0.000000000000000000e+00
1.044007412961164391e+03,0.000000000000000000e+00
1.044423517948394874e+03,0.000000000000000000e+00
1.044839622935625357e+03,0.000000000000000000e+00
1.045255727922855613e+03,0.000000000000000000e+00
1.045671832910086096e+03,0.000000000000000000e+00
1.046087937897316579e+03,0.000000000000000000e+00
1.046504042884547061e+03,0.000000000000000000e+00
1.046920147871777544e+03,0.000000000000000000e+00
1.047336252859008027e+03,0.000000000000000000e+00
1.047752357846238283e+03,0.000000000000000000e+00
1.048168462833468766e+03,0.000000000000000000e+00
1.048584567820699249e+03,0.000000000000000000e+00
1.049000672807929504e+03,0.000000000000000000e+00
1.049416777795159987e+03,0.000000000000000000e+00
1.049832882782390470e+03,0.000000000000000000e+00
1.050248987769620953e+03,0.000000000000000000e+00
1.050665092756851436e+03,0.000000000000000000e+00
1.051081197744081692e+03,0.000000000000000000e+00
1.051497302731312175e+03,0.000000000000000000e+00
1.051913407718542658e+03,0.000000000000000000e+00
1.052329512705773141e+03,0.000000000000000000e+00
1.052745617693003624e+03,0.000000000000000000e+00
1.053161722680234107e+03,0.000000000000000000e+00
1.053577827667464362e+03,0.000000000000000000e+00
1.053993932654694845e+03,0.000000000000000000e+00
1.054410037641925328e+03,0.000000000000000000e+00
1.054826142629155811e+03,0.000000000000000000e+00
1.055242247616386294e+03,0.000000000000000000e+00
1.055658352603616549e+03,0.000000000000000000e+00
1.056074457590847032e+03,0.000000000000000000e+00
1.056490562578077515e+03,0.000000000000000000e+00
1.056906667565307771e+03,0.000000000000000000e+00
1.057322772552538254e+03,0.000000000000000000e+00
1.057738877539768737e+03,0.000000000000000000e+00
1.058154982526999220e+03,0.000000000000000000e+00
1.058571087514229703e+03,0.000000000000000000e+00
1.058987192501459958e+03,0.000000000000000000e+00
1.059403297488690441e+03,0.000000000000000000e+00
1.059819402475920924e+03,0.000000000000000000e+00
1.060235507463151407e+03,0.000000000000000000e+00
1.060651612450381890e+03,0.000000000000000000e+00
1.061067717437612373e+03,0.000000000000000000e+00
1.061483822424842629e+03,0.000000000000000000e+00
1.061899927412073112e+03,0.000000000000000000e+00
1.062316032399303595e+03,0.000000000000000000e+00
1.062732137386534077e+03,0.000000000000000000e+00
1.063148242373764560e+03,0.000000000000000000e+00
1.063564347360994816e+03,0.000000000000000000e+00
1.063980452348225299e+03,0.000000000000000000e+00
1.064396557335455782e+03,0.000000000000000000e+00
1.064812662322686265e+03,0.000000000000000000e+00
1.065228767309916520e+03,0.000000000000000000e+00
1.065644872297147003e+03,0.000000000000000000e+00
1.066060977284377486e+03,0.000000000000000000e+00
1.066477082271607969e+03,0.000000000000000000e+00
1.066893187258838452e+03,0.000000000000000000e+00
1.067309292246068708e+03,0.000000000000000000e+00
1.067725397233299191e+03,0.000000000000000000e+00
1.068141502220529674e+03,0.000000000000000000e+00
1.068557607207760157e+03,0.000000000000000000e+00
1.068973712194990640e+03,0.000000000000000000e+00
1.069389817182220895e+03,0.000000000000000000e+00
1.069805922169451378e+03,0.000000000000000000e+00
1.070222027156681861e+03,0.000000000000000000e+00
1.070638132143912344e+03,0.000000000000000000e+00
1.071054237131142827e+03,0.000000000000000000e+00
1.071470342118373310e+03,0.000000000000000000e+00
1.071886447105603565e+03,0.000000000000000000e+00
1.072302552092834048e+03,0.000000000000000000e+00
1.072718657080064531e+03,0.000000000000000000e+00
1.073134762067295014e+03,0.000000000000000000e+00
1.073550867054525497e+03,0.000000000000000000e+00
1.073966972041755753e+03,0.000000000000000000e+00
1.074383077028986236e+03,0.000000000000000000e+00
1.074799182016216719e+03,0.000000000000000000e+00
1.075215287003446974e+03,0.000000000000000000e+00
1.075631391990677457e+03,0.000000000000000000e+00
1.076047496977907940e+03,0.000000000000000000e+00
1.076463601965138423e+03,0.000000000000000000e+00
1.076879706952368906e+03,0.000000000000000000e+00
1.077295811939599162e+03,0.000000000000000000e+00
1.077711916926829645e+03,0.000000000000000000e+00
1.078128021914060128e+03,0.000000000000000000e+00
1.078544126901290610e+03,0.000000000000000000e+00
1.078960231888521093e+03,0.000000000000000000e+00
1.079376336875751576e+03,0.000000000000000000e+00
1.079792441862981832e+03,0.000000000000000000e+00
1.080208546850212315e+03,0.000000000000000000e+00
1.080624651837442798e+03,0.000000000000000000e+00
1.081040756824673281e+03,0.000000000000000000e+00
1.081456861811903764e+03,0.000000000000000000e+00
1.081872966799134019e+03,0.000000000000000000e+00
1.082289071786364502e+03,0.000000000000000000e+00
1.082705176773594985e+03,0.000000000000000000e+00
1.083121281760825241e+03,0.000000000000000000e+00
1.083537386748055724e+03,0.000000000000000000e+00
1.083953491735286207e+03,0.000000000000000000e+00
1.084369596722516690e+03,0.000000000000000000e+00
1.084785701709747173e+03,0.000000000000000000e+00
1.085201806696977428e+03,0.000000000000000000e+00
1.085617911684207911e+03,0.000000000000000000e+00
1.086034016671438394e+03,0.000000000000000000e+00
1.086450121658668877e+03,0.000000000000000000e+00
1.086866226645899360e+03,0.000000000000000000e+00
1.087282331633129616e+03,0.000000000000000000e+00
1.087698436620360098e+03,0.000000000000000000e+00
1.088114541607590581e+03,0.000000000000000000e+00
1.088530646594821064e+03,0.000000000000000000e+00
1.088946751582051547e+03,0.000000000000000000e+00
1.089362856569281803e+03,0.000000000000000000e+00
1.089778961556512286e+03,0.000000000000000000e+00
1.090195066543742769e+03,0.000000000000000000e+00
1.090611171530973252e+03,0.000000000000000000e+00
1.091027276518203735e+03,0.000000000000000000e+00
1.091443381505434218e+03,0.000000000000000000e+00
1.091859486492664473e+03,0.000000000000000000e+00
1.092275591479894956e+03,0.000000000000000000e+00
1.092691696467125439e+03,0.000000000000000000e+00
1.093107801454355922e+03,0.000000000000000000e+00
1.093523906441586405e+03,0.000000000000000000e+00
1.093940011428816661e+03,0.000000000000000000e+00
1.094356116416047144e+03,0.000000000000000000e+00
1.094772221403277626e+03,0.000000000000000000e+00
1.095188326390508109e+03,0.000000000000000000e+00
1.095604431377738592e+03,0.000000000000000000e+00
1.096020536364969075e+03,0.000000000000000000e+00
1.096436641352199331e+03,0.000000000000000000e+00
1.096852746339429814e+03,0.000000000000000000e+00
1.097268851326660297e+03,0.000000000000000000e+00
1.097684956313890780e+03,0.000000000000000000e+00
1.098101061301121263e+03,0.000000000000000000e+00
1.098517166288351518e+03,0.000000000000000000e+00
1.098933271275582001e+03,0.000000000000000000e+00
1.099349376262812484e+03,0.000000000000000000e+00
1.099765481250042740e+03,0.000000000000000000e+00
1.100181586237273223e+03,0.000000000000000000e+00
1.100597691224503706e+03,0.000000000000000000e+00
1.101013796211733961e+03,0.000000000000000000e+00
1.101429901198964444e+03,0.000000000000000000e+00
1.101846006186194927e+03,0.000000000000000000e+00
1.102262111173425410e+03,0.000000000000000000e+00
1.102678216160655893e+03,0.000000000000000000e+00
1.103094321147886149e+03,0.000000000000000000e+00
1.103510426135116631e+03,0.000000000000000000e+00
1.103926531122347114e+03,0.000000000000000000e+00
1.104342636109577597e+03,0.000000000000000000e+00
1.104758741096808080e+03,0.000000000000000000e+00
1.105174846084038563e+03,0.000000000000000000e+00
1.105590951071268819e+03,0.000000000000000000e+00
1.106007056058499302e+03,0.000000000000000000e+00
1.106423161045729785e+03,0.000000000000000000e+00
1.106839266032960268e+03,0.000000000000000000e+00
1.107255371020190751e+03,0.000000000000000000e+00
1.107671476007421006e+03,0.000000000000000000e+00
1.108087580994651489e+03,0.000000000000000000e+00
1.108503685981881972e+03,0.000000000000000000e+00
1.108919790969112455e+03,0.000000000000000000e+00
1.109335895956342938e+03,0.000000000000000000e+00
1.109752000943573421e+03,0.000000000000000000e+00
1.110168105930803677e+03,0.000000000000000000e+00
1.110584210918034159e+03,0.000000000000000000e+00
1.111000315905264642e+03,0.000000000000000000e+00
1.111416420892495125e+03,0.000000000000000000e+00
1.111832525879725608e+03,0.000000000000000000e+00
1.112248630866955864e+03,0.000000000000000000e+00
1.112664735854186347e+03,0.000000000000000000e+00
1.113080840841416830e+03,0.000000000000000000e+00
1.113496945828647313e+03,0.000000000000000000e+00
1.113913050815877796e+03,0.000000000000000000e+00
1.114329155803108279e+03,0.000000000000000000e+00
1.114745260790338534e+03,0.000000000000000000e+00
1.115161365777569017e+03,0.000000000000000000e+00
1.115577470764799500e+03,0.000000000000000000e+00
1.115993575752029983e+03,0.000000000000000000e+00
1.116409680739260466e+03,0.000000000000000000e+00
1.116825785726490494e+03,0.000000000000000000e+00
1.117241890713720977e+03,0.000000000000000000e+00
1.117657995700951460e+03,0.000000000000000000e+00
1.118074100688181943e+03,0.000000000000000000e+00
1.118490205675412426e+03,0.000000000000000000e+00
1.118906310662642909e+03,0.000000000000000000e+00
1.119322415649873165e+03,0.000000000000000000e+00
1.119738520637103647e+03,0.000000000000000000e+00
1.120154625624334130e+03,0.000000000000000000e+00
1.120570730611564613e+03,0.000000000000000000e+00
1.120986835598795096e+03,0.000000000000000000e+00
1.121402940586025352e+03,0.000000000000000000e+00
1.121819045573255835e+03,0.000000000000000000e+00
1.122235150560486318e+03,0.000000000000000000e+00
1.122651255547716801e+03,0.000000000000000000e+00
1.123067360534947284e+03,0.000000000000000000e+00
1.123483465522177767e+03,0.000000000000000000e+00
1.123899570509408022e+03,0.000000000000000000e+00
1.124315675496638505e+03,0.000000000000000000e+00
1.124731780483868988e+03,0.000000000000000000e+00
1.125147885471099471e+03,0.000000000000000000e+00
1.125563990458329954e+03,0.000000000000000000e+00
1.125980095445560210e+03,0.000000000000000000e+00
1.126396200432790693e+03,0.000000000000000000e+00
1.126812305420021175e+03,0.000000000000000000e+00
1.127228410407251658e+03,0.000000000000000000e+00
1.127644515394482141e+03,0.000000000000000000e+00
1.128060620381712624e+03,0.000000000000000000e+00
1.128476725368942880e+03,0.000000000000000000e+00
1.128892830356173363e+03,0.000000000000000000e+00
1.129308935343403846e+03,0.000000000000000000e+00
1.129725040330634329e+03,0.000000000000000000e+00
1.130141145317864812e+03,0.000000000000000000e+00
1.130557250305095067e+03,0.000000000000000000e+00
1.130973355292325550e+03,0.000000000000000000e+00
1.131389460279556033e+03,0.000000000000000000e+00
1.131805565266786516e+03,0.000000000000000000e+00
1.132221670254016999e+03,0.000000000000000000e+00
1.132637775241247482e+03,0.000000000000000000e+00
1.133053880228477738e+03,0.000000000000000000e+00
1.133469985215708220e+03,0.000000000000000000e+00
1.133886090202938703e+03,0.000000000000000000e+00
1.134302195190169186e+03,0.000000000000000000e+00
1.134718300177399442e+03,0.000000000000000000e+00
1.135134405164629698e+03,0.000000000000000000e+00
1.135550510151860180e+03,0.000000000000000000e+00
1.135966615139090663e+03,0.000000000000000000e+00
1.136382720126321146e+03,0.000000000000000000e+00
1.136798825113551629e+03,0.000000000000000000e+00
1.137214930100782112e+03,0.000000000000000000e+00
1.137631035088012368e+03,0.000000000000000000e+00
1.138047140075242851e+03,0.000000000000000000e+00
1.138463245062473334e+03,0.000000000000000000e+00
1.138879350049703817e+03,0.000000000000000000e+00
1.139295455036934300e+03,0.000000000000000000e+00
1.139711560024164555e+03,0.000000000000000000e+00
1.140127665011395038e+03,0.000000000000000000e+00
1.140543769998625521e+03,0.000000000000000000e+00
1.140959874985856004e+03,0.000000000000000000e+00
1.141375979973086487e+03,0.000000000000000000e+00
1.141792084960316970e+03,0.000000000000000000e+00
1.142208189947547226e+03,0.000000000000000000e+00
1.142624294934777708e+03,0.000000000000000000e+00
1.143040399922008191e+03,0.000000000000000000e+00
1.143456504909238674e+03,0.000000000000000000e+00
1.143872609896469157e+03,0.000000000000000000e+00
1.144288714883699413e+03,0.000000000000000000e+00
1.144704819870929896e+03,0.000000000000000000e+00
1.145120924858160379e+03,0.000000000000000000e+00
1.145537029845390862e+03,0.000000000000000000e+00
1.145953134832621345e+03,0.000000000000000000e+00
1.146369239819851828e+03,0.000000000000000000e+00
1.146785344807082083e+03,0.000000000000000000e+00
1.147201449794312566e+03,0.000000000000000000e+00
1.147617554781543049e+03,0.000000000000000000e+00
1.148033659768773532e+03,0.000000000000000000e+00
1.148449764756004015e+03,0.000000000000000000e+00
1.148865869743234271e+03,0.000000000000000000e+00
1.149281974730464754e+03,0.000000000000000000e+00
1.149698079717695236e+03,0.000000000000000000e+00
1.150114184704925719e+03,0.000000000000000000e+00
1.150530289692156202e+03,0.000000000000000000e+00
1.150946394679386685e+03,0.000000000000000000e+00
1.151362499666616714e+03,0.000000000000000000e+00
1.151778604653847196e+03,0.000000000000000000e+00
1.152194709641077679e+03,0.000000000000000000e+00
1.152610814628308162e+03,0.000000000000000000e+00
1.153026919615538645e+03,0.000000000000000000e+00
1.153443024602768901e+03,0.000000000000000000e+00
1.153859129589999384e+03,0.000000000000000000e+00
1.154275234577229867e+03,0.000000000000000000e+00
1.154691339564460350e+03,0.000000000000000000e+00
1.155107444551690833e+03,0.000000000000000000e+00
1.155523549538921316e+03,0.000000000000000000e+00
1.155939654526151571e+03,0.000000000000000000e+00
1.156355759513382054e+03,0.000000000000000000e+00
1.156771864500612537e+03,0.000000000000000000e+00
1.157187969487843020e+03,0.000000000000000000e+00
1.157604074475073503e+03,0.000000000000000000e+00
1.158020179462303759e+03,0.000000000000000000e+00
1.158436284449534242e+03,0.000000000000000000e+00
1.158852389436764724e+03,0.000000000000000000e+00
1.159268494423995207e+03,0.000000000000000000e+00
1.159684599411225690e+03,0.000000000000000000e+00
1.160100704398456173e+03,0.000000000000000000e+00
1.160516809385686429e+03,0.000000000000000000e+00
1.160932914372916912e+03,0.000000000000000000e+00
1.161349019360147395e+03,0.000000000000000000e+00
1.161765124347377878e+03,0.000000000000000000e+00
1.162181229334608361e+03,0.000000000000000000e+00
1.162597334321838616e+03,0.000000000000000000e+00
1.163013439309069099e+03,0.000000000000000000e+00
1.163429544296299582e+03,0.000000000000000000e+00
1.163845649283530065e+03,0.000000000000000000e+00
1.164261754270760548e+03,0.000000000000000000e+00
1.164677859257991031e+03,0.000000000000000000e+00
1.165093964245221287e+03,0.000000000000000000e+00
1.165510069232451769e+03,0.000000000000000000e+00
1.165926174219682252e+03,0.000000000000000000e+00
1.166342279206912735e+03,0.000000000000000000e+00
1.166758384194143218e+03,0.000000000000000000e+00
1.167174489181373474e+03,0.000000000000000000e+00
1.167590594168603957e+03,0.000000000000000000e+00
1.168006699155834440e+03,0.000000000000000000e+00
1.168422804143064923e+03,0.000000000000000000e+00
1.168838909130295406e+03,0.000000000000000000e+00
1.169255014117525889e+03,0.000000000000000000e+00
1.169671119104755917e+03,0.000000000000000000e+00
1.170087224091986400e+03,0.000000000000000000e+00
1.170503329079216883e+03,0.000000000000000000e+00
1.170919434066447366e+03,0.000000000000000000e+00
1.171335539053677849e+03,0.000000000000000000e+00
1.171751644040908104e+03,0.000000000000000000e+00
1.172167749028138587e+03,0.000000000000000000e+00
1.172583854015369070e+03,0.000000000000000000e+00
1.172999959002599553e+03,0.000000000000000000e+00
1.173416063989830036e+03,0.000000000000000000e+00
1.173832168977060519e+03,0.000000000000000000e+00
1.174248273964290775e+03,0.000000000000000000e+00
1.174664378951521257e+03,0.000000000000000000e+00
1.175080483938751740e+03,0.000000000000000000e+00
1.175496588925982223e+03,0.000000000000000000e+00
1.175912693913212706e+03,0.000000000000000000e+00
1.176328798900443189e+03,0.000000000000000000e+00
1.176744903887673445e+03,0.000000000000000000e+00
1.177161008874903928e+03,0.000000000000000000e+00
1.177577113862134411e+03,0.000000000000000000e+00
1.177993218849364894e+03,0.000000000000000000e+00
1.178409323836595377e+03,0.000000000000000000e+00
1.178825428823825632e+03,0.000000000000000000e+00
1.179241533811056115e+03,0.000000000000000000e+00
1.179657638798286598e+03,0.000000000000000000e+00
1.180073743785517081e+03,0.000000000000000000e+00
1.180489848772747564e+03,0.000000000000000000e+00
1.180905953759978047e+03,0.000000000000000000e+00
1.181322058747208303e+03,0.000000000000000000e+00
1.181738163734438785e+03,0.000000000000000000e+00
1.182154268721669268e+03,0.000000000000000000e+00
1.182570373708899751e+03,0.000000000000000000e+00
1.182986478696130234e+03,0.000000000000000000e+00
1.183402583683360490e+03,0.000000000000000000e+00
1.183818688670590973e+03,0.000000000000000000e+00
1.184234793657821456e+03,0.000000000000000000e+00
1.184650898645051939e+03,0.000000000000000000e+00
1.185067003632282422e+03,0.000000000000000000e+00
1.185483108619512905e+03,0.000000000000000000e+00
1.185899213606743160e+03,0.000000000000000000e+00
1.186315318593973416e+03,0.000000000000000000e+00
1.186731423581203899e+03,0.000000000000000000e+00
1.187147528568434382e+03,0.000000000000000000e+00
1.187563633555664865e+03,0.000000000000000000e+00
1.187979738542895120e+03,0.000000000000000000e+00
1.188395843530125603e+03,0.000000000000000000e+00
1.188811948517356086e+03,0.000000000000000000e+00
1.189228053504586569e+03,0.000000000000000000e+00
1.189644158491817052e+03,0.000000000000000000e+00
1.190060263479047535e+03,0.000000000000000000e+00
1.190476368466277791e+03,0.000000000000000000e+00
1.190892473453508273e+03,0.000000000000000000e+00
1.191308578440738756e+03,0.000000000000000000e+00
1.191724683427969239e+03,0.000000000000000000e+00
1.192140788415199722e+03,0.000000000000000000e+00
1.192556893402429978e+03,0.000000000000000000e+00
1.192972998389660461e+03,0.000000000000000000e+00
1.193389103376890944e+03,0.000000000000000000e+00
1.193805208364121427e+03,0.000000000000000000e+00
1.194221313351351910e+03,0.000000000000000000e+00
1.194637418338582393e+03,0.000000000000000000e+00
1.195053523325812648e+03,0.000000000000000000e+00
1.195469628313043131e+03,0.000000000000000000e+00
1.195885733300273614e+03,0.000000000000000000e+00
1.196301838287504097e+03,0.000000000000000000e+00
1.196717943274734580e+03,0.000000000000000000e+00
1.197134048261964836e+03,0.000000000000000000e+00
1.197550153249195318e+03,0.000000000000000000e+00
1.197966258236425801e+03,0.000000000000000000e+00
1.198382363223656284e+03,0.000000000000000000e+00
1.198798468210886767e+03,0.000000000000000000e+00
1.199214573198117250e+03,0.000000000000000000e+00
1.199630678185347506e+03,0.000000000000000000e+00
1.200046783172577989e+03,0.000000000000000000e+00
1.200462888159808472e+03,0.000000000000000000e+00
1.200878993147038955e+03,0.000000000000000000e+00
1.201295098134269438e+03,0.000000000000000000e+00
1.201711203121499693e+03,0.000000000000000000e+00
1.202127308108730176e+03,0.000000000000000000e+00
1.202543413095960659e+03,0.000000000000000000e+00
1.202959518083191142e+03,0.000000000000000000e+00
1.203375623070421625e+03,0.000000000000000000e+00
1.203791728057652108e+03,0.000000000000000000e+00
1.204207833044882136e+03,0.000000000000000000e+00
1.204623938032112619e+03,0.000000000000000000e+00
1.205040043019343102e+03,0.000000000000000000e+00
1.205456148006573585e+03,0.000000000000000000e+00
1.205872252993804068e+03,0.000000000000000000e+00
1.206288357981034324e+03,0.000000000000000000e+00
1.206704462968264806e+03,0.000000000000000000e+00
1.207120567955495289e+03,0.000000000000000000e+00
1.207536672942725772e+03,0.000000000000000000e+00
1.207952777929956255e+03,0.000000000000000000e+00
1.208368882917186738e+03,0.000000000000000000e+00
